ID Referencia Projeto;Logradouro;Bairro;Municipio;Latitude;Longitude;N°. Projeto;Family Case
2412604;Rua Fernão Dias Paes Leme, 107 - Jardim Alberto, Barueri, 06433-190;Barueri;Barueri;-23,52128657;-46,89216046;83371.14102024.26;150801
2422239;Rua Olga, 146 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53434304;-46,89217094;83436.14102024.26;151049
2413599;Rua Marechal Deodoro, 238 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50773309;-46,89217236;83333.14102024.26;150700
2420585;Rua Irene, 318 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53732272;-46,8921744;83479.14102024.26;151091
2406284;Rua Amélia Alexandre de Abreu, 169 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52321866;-46,8921783;83382.14102024.26;150815
2406287;Avenida Municipal, 352 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52396809;-46,89217922;83372.14102024.26;150821
2406275;Avenida Brigadeiro Manoel Rodrigues Jordão, 39 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52185497;-46,89219797;83380.14102024.26;150806
2403914;Rua Engenheiro Oscar Kesselring, 120 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50934897;-46,89220524;83319.14102024.26;150645
2419917;Avenida Presidente Washington Luis, 490 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52907482;-46,89221485;83365.14102024.26;150866
2406278;Rua Rogélio Cabeza Castro, 183 - Jardim Alberto, Barueri, 06433-230;Barueri;Barueri;-23,52236932;-46,89222491;83379.14102024.26;150804
2422240;Rua Olga, 189 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53460414;-46,89223343;83436.14102024.26;151049
2420655;Rua Olga, 245 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53517723;-46,89223438;83434.14102024.26;151069
2406424;Avenida Presidente Washington Luis, 431 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52872346;-46,8922391;83385.14102024.26;150888
2422241;Rua Olga, 208 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53473648;-46,89224306;83436.14102024.26;151049
2420545;Rua Olga, 377 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53617511;-46,89224612;83477.14102024.26;151081
2406425;Avenida Presidente Washington Luis, 435 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52875339;-46,89225765;83385.14102024.26;150888
2422243;Rua Olga, 218 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53486559;-46,89226655;83436.14102024.26;151049
2413600;Rua Marechal Deodoro, 250 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50769567;-46,89227953;83333.14102024.26;150700
2420564;Rua Cecilia Teodoro dos Santos, 68 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53661503;-46,89228277;83478.14102024.26;151083
2422436;Rua Renata, 334 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53865766;-46,89229144;83490.14102024.26;151110
2419918;Avenida Presidente Washington Luis, 478 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52895175;-46,89230387;83365.14102024.26;150866
2420586;Rua Irene, 323 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53724871;-46,89232024;83479.14102024.26;151091
2422244;Rua Olga, 268 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53536153;-46,89232262;83434.14102024.26;151069
2406439;Avenida Presidente Washington Luis, 403 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52843191;-46,89232669;83385.14102024.26;150888
2406335;Rua Romão Silveira, 217 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52485116;-46,89232894;83384.14102024.26;150823
2406605;Avenida Municipal, 374 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52410129;-46,89233457;83372.14102024.26;150821
2422504;Rua Amélia, 315 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53779679;-46,89234375;83488.14102024.26;151105
2403915;Rua Engenheiro Oscar Kesselring, 140 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50922068;-46,89236007;83319.14102024.26;150645
2406295;Rua Rogélio Cabeza Castro, 150 - Jardim Alberto, Barueri, 06433-230;Barueri;Barueri;-23,52262044;-46,89236559;83379.14102024.26;150804
2406274;Avenida Brigadeiro Manoel Rodrigues Jordão, 25 - Jardim Silveira, Barueri, 06433-010;Barueri;Barueri;-23,52169935;-46,892372;83380.14102024.26;150806
2413601;Rua Marechal Deodoro, 267 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50766681;-46,89242598;83333.14102024.26;150700
2422245;Rua Olga, 311 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53567619;-46,89243484;83434.14102024.26;151069
2406273;Rua Fernão Dias Paes Leme, 272 - Jardim Alberto, Barueri, 06433-190;Barueri;Barueri;-23,52168949;-46,89244041;83371.14102024.26;150801
2406285;Rua Amélia Alexandre de Abreu, 135 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52341406;-46,89244548;83382.14102024.26;150815
2403948;Rua Sônia, 40 - Vila Nova Barueri, Barueri, 06420-030;Barueri;Barueri;-23,50856045;-46,89244854;83299.14102024.26;150646
2413638;Rua Luiz Gianezella, 182 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50679941;-46,89247233;83324.14102024.26;150696
2403916;Rua Engenheiro Oscar Kesselring, 168 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50910177;-46,89248565;83319.14102024.26;150645
2406294;Rua Rogélio Cabeza Castro, 124 - Jardim Alberto, Barueri, 06433-230;Barueri;Barueri;-23,52286252;-46,89250614;83379.14102024.26;150804
2406606;Avenida Municipal, 399 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52424206;-46,89252;83372.14102024.26;150821
2420546;Rua Olga, 356 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53600013;-46,89252762;83477.14102024.26;151081
2422246;Rua Olga, 328 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53589258;-46,89252784;83434.14102024.26;151069
2406440;Avenida Presidente Washington Luis, 387 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52829435;-46,89253116;83385.14102024.26;150888
2422435;Rua Renata, 359 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53849206;-46,8925437;83490.14102024.26;151110
2422432;Rua Amélia, 331 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53772445;-46,8925523;83488.14102024.26;151105
2406329;Rua Romão Silveira, 240 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52502898;-46,89255671;83384.14102024.26;150823
2420565;Rua Cecilia Teodoro dos Santos, 44 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53646007;-46,89257337;83478.14102024.26;151083
2420588;Rua Irene, 351 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53704664;-46,89260136;83479.14102024.26;151091
2422430;Rua Gabriela, 11 - Parque dos Camargos, Barueri, 06436-280;Barueri;Barueri;-23,53725318;-46,89262077;83465.14102024.26;151099
2403947;Rua Sônia, 50 - Vila Nova Barueri, Barueri, 06420-030;Barueri;Barueri;-23,50856734;-46,89262489;83299.14102024.26;150646
2406333;Rua Elias Kraide, 155 - Jardim Silveira, Barueri, 06433-260;Barueri;Barueri;-23,5251815;-46,89263724;83384.14102024.26;150823
2403917;Rua Engenheiro Oscar Kesselring, 210 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50895542;-46,89264022;83319.14102024.26;150645
2406441;Avenida Presidente Washington Luis, 375 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52818473;-46,8926423;83385.14102024.26;150888
2406607;Avenida Municipal, 418 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52435961;-46,89265486;83372.14102024.26;150821
2406293;Rua Rogélio Cabeza Castro, 94 - Jardim Alberto, Barueri, 06433-230;Barueri;Barueri;-23,52310449;-46,89265649;83379.14102024.26;150804
2420569;Rua Olga, 354 - Parque dos Camargos, Barueri, 06436-390;Barueri;Barueri;-23,53614743;-46,8926587;83434.14102024.26;151069
2406289;Rua Amélia Alexandre de Abreu, 104 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52359164;-46,89269283;83382.14102024.26;150815
2413602;Rua Marechal Deodoro, 297 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50770861;-46,89270073;83333.14102024.26;150700
2406328;Rua Romão Silveira, 262 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52517164;-46,89270564;83384.14102024.26;150823
2420568;Rua Cecilia Teodoro dos Santos, 29 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53620562;-46,89270684;83434.14102024.26;151069
2413637;Rua Luiz Gianezella, 154 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50688648;-46,89273794;83324.14102024.26;150696
2406327;Rua Romão Silveira, 264 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52520716;-46,89275511;83384.14102024.26;150823
2420566;Rua Cecilia Teodoro dos Santos, 112 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53631336;-46,89275735;83478.14102024.26;151083
2422429;Rua Gabriela, 23 - Parque dos Camargos, Barueri, 06436-280;Barueri;Barueri;-23,53728737;-46,8927944;83465.14102024.26;151099
2406292;Rua Rogélio Cabeza Castro, 70 - Jardim Alberto, Barueri, 06433-230;Barueri;Barueri;-23,52334658;-46,89279704;83379.14102024.26;150804
2403919;Rua Engenheiro Oscar Kesselring, 215 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50886311;-46,89280536;83319.14102024.26;150645
2422434;Rua Renata, 391 - Parque dos Camargos, Barueri, 06436-230;Barueri;Barueri;-23,53831731;-46,89280562;83490.14102024.26;151110
2422433;Rua Amélia, 361 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53782933;-46,89283781;83488.14102024.26;151105
2403921;Avenida Itaqui, 292 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50856472;-46,89284026;83299.14102024.26;150646
2406442;Avenida Presidente Washington Luis, 353 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52804142;-46,89284365;83365.14102024.26;150866
2413636;Rua Luiz Gianezella, 141 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50691577;-46,8928535;83324.14102024.26;150696
2422248;Rua Cecilia Teodoro dos Santos, 38 - Parque dos Camargos, Barueri, 06436-395;Barueri;Barueri;-23,53638415;-46,89287588;83434.14102024.26;151069
2406444;Avenida Presidente Washington Luis, 333 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,5278471;-46,89288131;83365.14102024.26;150866
2420589;Rua Irene, 408 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53684446;-46,89289226;83479.14102024.26;151091
2406469;Avenida Presidente Washington Luis, 174 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52656283;-46,89289721;83365.14102024.26;150866
2406608;Avenida Municipal, 446 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52458233;-46,89290285;83372.14102024.26;150821
2406468;Avenida Presidente Washington Luis, 182 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52663811;-46,89290671;83365.14102024.26;150866
2403922;Avenida Itaqui, 296 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50854571;-46,89291831;83299.14102024.26;150646
2406463;Avenida Presidente Washington Luis, 319 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52774759;-46,89291866;83365.14102024.26;150866
2406291;Rua Amélia Alexandre de Abreu, 83 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52357975;-46,89292768;83379.14102024.26;150804
2406290;Rua Amélia Alexandre de Abreu, 71 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52379642;-46,89293078;83382.14102024.26;150815
2406470;Avenida Presidente Washington Luis, 158 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52642768;-46,89293954;83365.14102024.26;150866
2406467;Avenida Presidente Washington Luis, 199 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52682142;-46,892972;83365.14102024.26;150866
2422428;Rua Gabriela, 53 - Parque dos Camargos, Barueri, 06436-280;Barueri;Barueri;-23,53735622;-46,89299821;83465.14102024.26;151099
2406323;Rua Romão Silveira, 315 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52541923;-46,89300208;83384.14102024.26;150823
2406471;Avenida Presidente Washington Luis, 134 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52622867;-46,8930069;83365.14102024.26;150866
2406464;Avenida Presidente Washington Luis, 283 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52743699;-46,89302155;83365.14102024.26;150866
2422249;Rua Irene, 427 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,5365539;-46,89302521;83434.14102024.26;151069
2413635;Rua Luiz Gianezella, 121 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50696416;-46,89303278;83324.14102024.26;150696
2403923;Rua Engenheiro Oscar Kesselring, 6 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,5084388;-46,89303741;83299.14102024.26;150646
2406320;Rua Romão Silveira, 326 - Jardim Silveira, Barueri, 06434-020;Barueri;Barueri;-23,52545827;-46,89304465;83384.14102024.26;150823
2422400;Rua Amélia, 414 - Parque dos Camargos, Barueri, 06436-330;Barueri;Barueri;-23,53803447;-46,89304641;83488.14102024.26;151105
2413603;Rua Marechal Deodoro, 342 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50774947;-46,8930538;83333.14102024.26;150700
2406465;Avenida Presidente Washington Luis, 271 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52730196;-46,89306202;83365.14102024.26;150866
2406466;Avenida Presidente Washington Luis, 242 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52715449;-46,89308556;83365.14102024.26;150866
2406303;Avenida Municipal, 483 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52474257;-46,8930912;83391.14102024.26;150846
2406472;Avenida Presidente Washington Luis, 115 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52597424;-46,89310168;83365.14102024.26;150866
2403924;Rua Engenheiro Oscar Kesselring, 18 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50836265;-46,89312131;83299.14102024.26;150646
2400687;Avenida Itaqui, 299 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50878684;-46,89313717;83319.14102024.26;150645
2406296;Rua Amélia Alexandre de Abreu, 42 - Jardim Silveira, Barueri, 06433-250;Barueri;Barueri;-23,52398339;-46,89314889;83382.14102024.26;150815
2413634;Rua Luiz Gianezella, 107 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50700787;-46,8931509;83324.14102024.26;150696
2420590;Rua Irene, 429 - Parque dos Camargos, Barueri, 06436-300;Barueri;Barueri;-23,53669667;-46,89316436;83479.14102024.26;151091
2406304;Avenida Municipal, 493 - Jardim Silveira, Barueri, 06433-000;Barueri;Barueri;-23,52480481;-46,89317043;83391.14102024.26;150846
2410062;Rua Diógenes Ribeiro de Lima, 373 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51169383;-46,89317873;83313.14102024.26;150619
2410063;Rua Diógenes Ribeiro de Lima, 382 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51178411;-46,89318003;83313.14102024.26;150619
2403925;Rua Engenheiro Oscar Kesselring, 28 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50829636;-46,89318939;83299.14102024.26;150646
2422427;Rua Gabriela, 70 - Parque dos Camargos, Barueri, 06436-280;Barueri;Barueri;-23,5374583;-46,89319466;83465.14102024.26;151099
2406324;Avenida Presidente Washington Luis, 79 - Jardim Silveira, Barueri, 06434-000;Barueri;Barueri;-23,52568345;-46,89320905;83365.14102024.26;150866
2410061;Rua Diógenes Ribeiro de Lima, 389 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,5115128;-46,89321531;83313.14102024.26;150619
2410052;Rua Diógenes Ribeiro de Lima, 504 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51063661;-46,89324195;83288.14102024.26;150637
2410060;Rua Diógenes Ribeiro de Lima, 401 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,5114041;-46,89324313;83313.14102024.26;150619
2403961;Rua Engenheiro Oscar Kesselring, 284 - Jardim Belval, Barueri, 06420-160;Barueri;Barueri;-23,50824374;-46,8932469;83299.14102024.26;150646
2404346;Rua Missionária Concília Rodrigues Tavares, 169 - Jardim Belval, Barueri, 06420-290;Barueri;Barueri;-23,50999566;-46,8932601;83322.14102024.26;150639
2410051;Rua Diógenes Ribeiro de Lima, 512 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51053707;-46,89326011;83288.14102024.26;150637
2410053;Rua Diógenes Ribeiro de Lima, 490 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51071763;-46,89326269;83288.14102024.26;150637
2406305;Avenida Municipal, 498 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,5248939;-46,89326963;83391.14102024.26;150846
2413619;Rua Marechal Deodoro, 365 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50779061;-46,89327156;83333.14102024.26;150700
2410031;Rua Diógenes Ribeiro de Lima, 343 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51196348;-46,89328051;83313.14102024.26;150619
2404342;Rua Dona Feozva, 134 - Centro, Barueri, 06420-390;Barueri;Barueri;-23,50997684;-46,89328539;83310.14102024.26;150642
2410059;Rua Diógenes Ribeiro de Lima, 438 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51125003;-46,89328989;83313.14102024.26;150619
2410054;Rua Diógenes Ribeiro de Lima, 481 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51083463;-46,89329374;83288.14102024.26;150637
2413633;Rua Luiz Gianezella, 85 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50714138;-46,89330947;83324.14102024.26;150696
2404341;Rua Dona Feozva, 112 - Centro, Barueri, 06420-390;Barueri;Barueri;-23,50972287;-46,89332073;83310.14102024.26;150642
2410058;Rua Diógenes Ribeiro de Lima, 448 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51112317;-46,89332724;83313.14102024.26;150619
2410057;Rua Diógenes Ribeiro de Lima, 468 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,5109786;-46,89333496;83313.14102024.26;150619
2410050;Rua Diógenes Ribeiro de Lima, 532 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51039167;-46,89333636;83288.14102024.26;150637
2406306;Avenida Municipal, 524 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52494723;-46,89333894;83391.14102024.26;150846
2403962;Rua Marta, 267 - Jardim Belval, Barueri, 06420-090;Barueri;Barueri;-23,50814324;-46,89334338;83299.14102024.26;150646
2400686;Avenida Itaqui, 297 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50878423;-46,89335254;83319.14102024.26;150645
2400679;Rua Dona Feozva, 78 - Centro, Barueri, 06420-390;Barueri;Barueri;-23,50944314;-46,89337175;83310.14102024.26;150642
2422426;Rua Gabriela, 111 - Parque dos Camargos, Barueri, 06436-280;Barueri;Barueri;-23,53764969;-46,89337544;83465.14102024.26;151099
2400682;Rua Dona Feozva, 60 - Centro, Barueri, 06420-210;Barueri;Barueri;-23,50929352;-46,89338704;83310.14102024.26;150642
2400683;Rua Dona Feozva, 46 - Centro, Barueri, 06420-210;Barueri;Barueri;-23,50916292;-46,89339712;83310.14102024.26;150642
2400685;Avenida Itaqui, 299 - Jardim Belval, Barueri, 06420-210;Barueri;Barueri;-23,50881071;-46,89340188;83319.14102024.26;150645
2413632;Rua Luiz Gianezella, 69 - Vila Nova, Barueri, 06420-090;Barueri;Barueri;-23,50724841;-46,8934187;83324.14102024.26;150696
2406307;Avenida Municipal, 523 - Jardim Silveira, Barueri, 06433-190;Barueri;Barueri;-23,52503632;-46,89343814;83391.14102024.26;150846
2400684;Rua Dona Feozva, 5 - Centro, Barueri, 06420-210;Barueri;Barueri;-23,50887343;-46,89344194;83310.14102024.26;150642
2404343;Rua Missionária Concília Rodrigues Tavares, 176 - Jardim Belval, Barueri, 06420-290;Barueri;Barueri;-23,51005115;-46,89344204;83322.14102024.26;150639
2410049;Rua Diógenes Ribeiro de Lima, 527 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51032705;-46,89345293;83288.14102024.26;150637
2413620;Rua Marechal Deodoro, 379 - Vila Nova, Barueri, 06420-020;Barueri;Barueri;-23,50767292;-46,89346746;83333.14102024.26;150700
2410030;Rua Diógenes Ribeiro de Lima, 63 - Jardim Belval, Barueri, 06420-250;Barueri;Barueri;-23,51220485;-46,89347979;83313.14102024.26;150619
2410055;Rua Casemiro de Abreu, 22 - Jardim Belval, Barueri, 06420-310;Barueri;Barueri;-23,51097481;-46,89348354;83314.14102024.26;150622
